Date_time,X-Axis_DZ,Z-Axis_DZ,X-Axis_CZ2,Z-Axis_CZ2,X-Axis_DZ_LCL,X-Axis_DZ_UCL,Z-Axis_DZ_LCL,Z-Axis_DZ_UCL,X-Axis_CZ2_LCL,X-Axis_CZ2_UCL,Z-Axis_CZ2_LCL,Z-Axis_CZ2_UCL
03/21/2021 12:20:59,1.192754745,5.655911922,1.65147734,5.97704744,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 12:10:59,1.153432965,5.275792599,1.48763716,5.6362505,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 12:00:59,1.146879435,6.252305508,1.61870944,6.12778425,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 11:50:59,1.186200857,5.315115452,1.55972683,5.77388,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 11:40:59,1.212415338,5.629696846,1.5859412,5.86563301,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 11:30:59,1.146879315,5.164378643,1.45486915,5.82631016,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 11:20:59,1.27139771,5.616589069,1.54661965,6.09501505,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 11:10:59,1.074789643,5.492067337,1.50729799,5.87218666,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 11:00:59,1.074789762,4.961211205,1.5990485,5.61003542,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 10:50:59,1.153432965,5.518282413,1.64492345,6.25885963,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 10:40:59,1.133772254,5.334776878,1.60560203,6.24575186,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 10:30:59,1.074789524,5.55105114,1.44176185,5.99670839,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 10:20:59,1.061682463,5.918063164,1.48108339,5.43308306,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 10:10:59,1.284504771,4.967764854,1.38277936,6.08846188,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 10:00:59,1.120664716,5.924616814,1.42210114,5.44619083,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 09:50:59,1.173093438,5.983601093,1.44176185,5.87874031,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 09:40:59,1.251736641,5.583820343,1.42865467,6.70451689,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 09:30:59,1.146878958,5.105394363,1.40244019,5.41997623,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 09:20:59,1.107557654,5.773880005,1.48108351,5.96393967,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 09:10:59,1.146878958,5.243023872,1.31068981,5.48551369,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 09:00:59,1.127218246,5.374099255,1.29758263,6.26541328,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 08:50:59,1.022360563,5.433083057,1.47452962,6.21953678,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 08:40:59,1.218968391,6.114676476,1.54661942,6.02292347,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 08:30:59,1.042021275,5.098840714,1.46797609,5.68868065,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 08:20:59,1.107557058,5.590373993,1.24515378,5.84597111,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 08:10:59,1.140325308,5.655911922,1.10752797,5.59037399,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 08:00:59,1.101003528,5.452744961,1.07475996,5.85907888,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 07:50:59,1.179646611,5.413422108,1.17961764,5.85907936,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 07:40:59,1.081342697,5.446190834,1.22549295,5.3675456,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 07:30:59,1.297611475,5.452744961,1.3434577,5.57726669,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 07:20:59,1.042021155,4.908781052,1.29758227,5.93772459,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 07:10:59,1.107557058,6.232644558,1.34345758,6.29162836,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 07:00:59,1.245182633,5.616589069,1.37622559,5.85252523,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 06:50:59,1.1599859,5.046410561,1.3172431,5.59037399,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 06:40:59,1.20586133,6.258859634,1.356565,5.41342211,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 06:30:59,1.205861092,5.446190834,1.21238542,6.02292347,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 06:20:59,1.199307442,5.321669102,1.43520796,6.08190775,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 06:10:59,1.369701147,6.245751858,1.25826097,6.18021393,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 06:00:59,1.297611356,6.245751858,1.36967206,5.62314272,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 05:50:59,1.317272305,6.36371994,1.35001123,5.64935827,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 05:40:59,1.055128336,5.446190834,1.20583189,5.41997576,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 05:30:59,1.218968272,5.669019699,1.15995693,6.11467648,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 05:20:59,1.087896466,5.511728764,1.16651046,5.98360109,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 05:10:59,1.218968272,5.675573349,1.17306399,5.87218666,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 05:00:59,1.159985781,5.203701496,1.15340352,5.98360109,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 04:50:59,1.264843464,5.60348177,1.15995693,5.82631016,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 04:40:59,1.186200261,5.387207031,1.31068957,5.79354143,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 04:30:59,1.304165006,5.295454025,1.15340316,5.93772459,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 04:20:59,1.153432369,5.773880005,1.16651046,5.41997576,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 04:10:59,1.218968272,5.315115452,1.16651046,5.76077271,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 04:00:59,1.212414861,6.481688023,1.15340316,5.91806316,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 03:50:59,1.127217889,5.190593719,1.19927835,6.1933217,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 03:40:59,1.238629103,5.446190834,1.15340316,5.49862146,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 03:30:59,1.061681867,5.229916096,1.12718892,5.66901922,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 03:20:59,1.186200261,5.570713043,1.18617117,5.59692812,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 03:10:59,1.1468786,5.328222752,1.13374245,5.6362505,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 03:00:59,1.238629222,5.295454025,1.21238565,6.67174768,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 02:50:59,1.146878719,5.564159393,1.14029586,6.68485546,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 02:40:59,1.087896466,4.738382816,1.1402961,6.01636982,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 02:30:59,1.081342697,5.505174637,1.23860002,5.66901922,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 02:20:59,1.101003766,5.164378643,1.20583212,6.1343379,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 02:10:59,1.218968511,5.465852261,1.27792168,6.01636982,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 02:00:59,1.114110947,5.406867981,1.27136803,5.66901922,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 01:50:59,1.225522041,5.269238949,1.2648145,5.6362505,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 01:40:59,1.114110827,5.039856911,1.33690417,5.80664873,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 01:30:59,1.035467625,5.308561802,1.29758239,5.89840174,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 01:20:59,1.101003647,6.193321705,1.21893919,5.88529444,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 01:10:59,1.094449997,5.184039593,1.27136803,5.6952343,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 01:00:59,1.17964673,5.511728764,1.17961776,6.4489193,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 00:50:59,1.101003647,5.315115452,1.23204648,6.45547295,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 00:40:59,1.087896585,5.55105114,1.2779218,5.7148962,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 00:30:59,1.225522041,5.282346249,1.41554749,6.5079031,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 00:20:59,1.133771658,5.295454025,1.39588654,5.61658907,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 00:10:59,1.133771658,4.810474396,1.39588654,5.55760527,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/21/2021 00:00:59,1.153432369,5.229916096,1.36311865,6.18676805,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 23:50:59,1.159986138,5.256131172,1.52040517,5.91806316,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 23:40:59,1.120664597,5.459298611,1.31724334,5.86563301,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 23:30:59,1.081343055,5.302008152,1.36311865,5.48551369,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 23:20:59,1.107557416,5.452744961,1.50074422,5.93772459,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 23:10:59,1.074789405,5.256131172,1.48108339,5.97704744,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 23:00:59,1.212414861,5.387207031,1.36311877,6.06224585,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 22:50:59,1.120664597,4.993979931,1.45486903,6.1474452,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 22:40:59,1.258290172,5.577266693,1.37622595,6.08190727,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 22:30:59,1.232075691,5.085732937,1.40899384,5.66901922,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 22:20:59,1.153432727,5.734557152,1.48763704,5.45929861,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 22:10:59,1.21241498,4.738382816,1.50074422,6.11467648,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 22:00:59,1.245182872,5.249577522,1.33035076,6.00981617,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 21:50:59,1.107557297,5.701788425,1.34345782,5.74766493,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 21:40:59,1.107557654,5.046410561,1.38277948,5.85907936,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 21:30:59,1.120664477,5.203701019,1.44176197,5.91806316,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 21:20:59,1.107557535,4.823581696,1.41554749,6.25230551,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 21:10:59,1.101004004,5.636250496,1.4483155,6.10812235,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 21:00:59,1.186200619,5.007087708,1.38277948,6.03603125,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 20:50:59,1.23207581,5.151270866,1.34345794,6.47513437,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 20:40:59,1.264843941,4.535215855,1.4483155,6.29818249,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 20:30:59,1.173093557,5.039856434,1.47452998,6.53411865,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 20:20:59,1.277951121,6.44236517,1.59249485,5.64280462,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 20:10:59,1.23862946,5.256131172,1.32379699,6.65863991,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 20:00:59,1.074789643,5.695234299,1.50074422,6.26541376,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 19:50:59,1.114111185,5.170932293,1.42210114,6.36371994,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 19:40:59,1.140325665,4.993979931,1.45486903,6.08190727,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 19:30:59,1.140325665,4.928442478,1.5269587,5.81320238,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 19:20:59,1.146879435,5.184039593,1.53351235,5.73455715,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 19:10:59,1.179647326,5.360991955,1.62526262,6.16055298,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 19:00:59,1.251737118,5.315115452,1.54006612,5.92461681,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 18:50:59,1.317272902,5.459298611,1.48108363,5.45274496,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 18:40:59,1.146879435,4.889119625,1.61870909,5.47240591,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 18:30:59,1.343487382,4.993979931,1.52040529,6.05569267,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 18:20:59,1.29105866,5.59692812,1.53351247,6.67174768,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 18:10:59,1.042021751,4.987426281,1.63837016,5.75421858,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 18:00:59,1.179647565,6.042584896,1.52040517,6.16055298,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 17:50:59,1.02891469,5.164378643,1.57938766,6.31784344,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 17:40:59,1.061682701,4.980872631,1.51385176,5.86563301,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 17:30:59,1.218968987,5.629696846,1.4614228,5.49206734,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 17:20:59,1.212415457,5.151270866,1.55317318,5.80009508,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 17:10:59,1.179647565,5.623142719,1.57938766,6.61276388,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 17:00:59,1.068236113,5.000533581,1.49419093,6.25885963,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 16:50:59,1.107557893,5.452744961,1.54661977,6.14089155,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 16:40:59,1.114111423,5.216808796,1.60560215,5.94427824,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 16:30:59,1.146879673,5.052964211,1.53351247,6.46858025,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 16:20:59,1.166540265,4.869458675,1.58594155,5.64935827,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 16:10:59,1.133772254,5.052964211,1.51385188,5.93772459,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 16:00:59,1.087897182,5.13160944,1.55972707,6.52101088,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 15:50:59,1.192754745,4.915334702,1.49419105,5.56415939,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 15:40:59,1.146879673,5.243023872,1.49419093,5.81975651,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 15:30:59,1.074789762,5.315115452,1.67113817,6.02947712,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 15:20:59,1.107557893,5.203701019,1.63837028,5.93117094,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 15:10:59,1.146879554,5.446190834,1.49419105,5.43308306,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 15:00:59,1.087897182,5.701788425,1.52040529,5.99015474,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 14:50:59,1.04202199,4.967764854,1.56628048,5.82631016,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 14:40:59,1.127218723,5.393760681,1.54006624,5.76077223,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 14:30:59,1.205861926,5.328222752,1.45486927,6.40959644,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 14:20:59,1.107558012,4.928442478,1.48108375,5.45929861,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 14:10:59,1.186201215,4.902227402,1.48763728,5.60348177,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 14:00:59,1.323826671,5.52483654,1.50729823,6.77005434,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 13:50:59,1.179647565,5.315115452,1.540066,5.91150904,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 13:40:59,1.251737118,5.374099255,1.50074446,6.57999468,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 13:30:59,1.120664954,5.190593719,1.52695882,6.34405899,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 13:20:59,1.107557893,5.262685299,1.5990485,5.77388,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 13:10:59,1.166540265,4.921888351,1.5990485,6.27852106,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 13:00:59,1.159986615,5.590373993,1.52695894,6.04913902,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 12:50:59,1.186200976,4.699059963,1.3827796,5.51828241,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 12:40:59,1.081343412,5.05951786,1.46797657,6.43581152,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 12:30:59,1.205861807,5.190593719,1.54006612,6.12778425,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 12:20:59,1.048575282,5.12505579,1.5531733,5.80664873,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 12:10:59,1.166540265,5.360991955,1.43520844,6.30473614,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 12:00:59,1.199308157,6.573441029,1.44831562,6.8552537,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 11:50:59,1.153432846,5.177485943,1.46142268,5.68868065,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 11:40:59,1.140325665,5.94427824,1.36311901,6.31128979,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 11:30:59,1.192754388,5.459298611,1.51385176,7.11740494,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 11:20:59,1.166540265,5.079179287,1.58594131,5.84597111,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 11:10:59,1.133772254,5.387207031,1.4614228,5.66246557,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 11:00:59,1.153432965,5.092287064,1.40244031,5.97049332,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 10:50:59,1.199308157,5.06607151,1.37622607,6.18021441,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 10:40:59,1.107557654,5.098840714,1.20583224,5.40686798,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 10:30:59,1.218968868,6.265413761,1.27136827,5.59692812,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 10:20:59,1.120664835,5.419976234,1.25826097,6.0884614,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 10:10:59,1.127218366,5.334776878,1.40899396,6.01636982,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 10:00:59,1.081343055,5.636250496,1.26481462,6.37027407,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 09:50:59,1.153432846,5.845971107,1.27136815,6.29818249,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 09:40:59,1.048575044,5.387207031,1.24515378,6.14744568,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 09:30:59,1.042021513,5.839417458,1.21893942,5.56415892,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 09:20:59,1.087896585,5.269238949,1.29102886,5.58381987,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 09:10:59,1.245182872,5.243023872,1.14029634,6.18021393,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 09:00:59,1.173093319,5.675573349,1.25170732,6.39648867,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 08:50:59,1.107557297,5.079179287,1.16651046,6.56688738,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 08:40:59,1.146878958,5.433083057,1.30413616,6.02947712,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 08:30:59,1.055128455,5.321669102,1.20583189,6.01636982,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 08:20:59,1.1730932,5.177485943,1.35001147,5.76077271,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 08:10:59,1.212414861,5.806648731,1.17961764,6.24575186,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 08:00:59,1.225522161,5.577266693,1.20583212,6.11467648,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 07:50:59,1.232075572,5.347884178,1.32379687,5.85252523,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 07:40:59,1.179646969,5.806648731,1.18617117,5.75421858,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 07:30:59,1.18620038,5.485513687,1.21238577,6.52101088,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 07:20:59,1.336933374,5.93772459,1.21238577,6.5079031,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 07:10:59,1.133771658,5.105394363,1.27136815,6.26541376,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 07:00:59,1.20586133,5.747664928,1.27136803,6.73728561,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 06:50:59,1.19275403,5.60348177,1.27792168,5.86563301,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 06:40:59,1.271397352,5.492067337,1.19927859,5.47240591,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 06:30:59,1.19275403,6.265413761,1.15340316,6.26541376,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 06:20:59,1.074789166,5.55105114,1.13374257,5.57071304,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 06:10:59,1.114110708,5.347884178,1.17961776,5.40686846,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 06:00:59,1.186200261,5.295454025,1.25826097,6.18676805,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 05:50:59,1.205861092,5.170932293,1.25170732,6.68485546,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 05:40:59,1.101003528,5.649358273,1.16651046,6.1343379,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 05:30:59,1.18620038,5.308561802,1.08131349,6.23264456,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 05:20:59,1.133771539,5.754218578,1.25826085,6.16055298,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 05:10:59,1.140325189,5.321669102,1.21238577,6.56688738,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 05:00:59,1.094449997,5.151270866,1.17961764,5.62969685,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 04:50:59,1.166539669,5.367545605,1.16651046,6.02292347,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 04:40:59,1.127217889,5.754218578,1.12063527,5.89840174,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 04:30:59,1.140325069,5.026749134,1.23860002,5.83941746,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 04:20:59,1.114110827,5.714896202,1.19927835,6.73073196,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 04:11:00,0.976485192775726,5.48551368713379,1.15340328216553,6.29818248748779,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 04:01:00,1.16653966903687,5.3020076751709,1.25826096534729,5.87874031066895,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 03:51:00,1.19930756092072,5.78043365478516,1.29102873802185,6.06224632263184,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 03:41:00,1.17964696884155,5.80009508132935,1.17961776256561,6.27196741104126,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 03:31:00,1.09445023536682,5.87874031066895,1.19927859306335,5.86563301086426,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
03/20/2021 03:21:00,1.08134293556213,5.08573293685913,1.29102885723114,5.60348176956177,1.25,2.9,9.2,16.3,0.8,3.28,2.62,6.77
